,Unnamed: 0,Date,Team,Acquired,Relinquished,Notes,Affected Player,Season,Injury Type,Injury Part,Injury Duration
611,21286.0,2015-10-28,Wizards,,Alan Anderson,placed on IL recovering from surgery on left ankle to remove bone fragment,Alan Anderson,2015-16,L recovering from surgery on left ankle to remove bone fragment,foot,119
612,21289.0,2015-10-29,Hawks,,Thabo Sefolosha,placed on IL with ankle injury,Thabo Sefolosha,2015-16,ankle injury,foot,1
613,21288.0,2015-10-29,Hawks,,Mike Muscala,placed on IL with ankle injury,Mike Muscala,2015-16,ankle injury,foot,3
614,21303.0,2015-10-30,Nets,,Chris McCullough,placed on IL with knee injury,Chris McCullough,2015-16,knee injury,knee,98
615,21311.0,2015-10-30,Pistons,,Jodie Meeks,placed on IL with fractured right foot,Jodie Meeks,2015-16,fractured right foot,foot,166
616,21309.0,2015-10-30,Warriors,,Andrew Bogut,placed on IL with concussion,Andrew Bogut,2015-16,concussion,head and neck,10
617,21305.0,2015-10-30,Nuggets,,Jusuf Nurkic,placed on IL with bruised knee,Jusuf Nurkic,2015-16,bruised knee,knee,19
618,21304.0,2015-10-30,Nets,,Willie Reed,placed on IL recovering from surgery on right thumb to repair torn ligament,Willie Reed,2015-16,L recovering from surgery on right thumb to repair torn ligament,hand,29
619,21316.0,2015-11-01,Bulls,,Kirk Hinrich,placed on IL with sore toe,Kirk Hinrich,2015-16,sore toe,foot,12
620,21332.0,2015-11-02,Suns,,Devin Booker,placed on IL with ankle injury,Devin Booker,2015-16,ankle injury,foot,2
621,21340.0,2015-11-03,Kings,,DeMarcus Cousins,placed on IL with strained Achilles,DeMarcus Cousins,2015-16,strained Achilles,foot,6
622,21334.0,2015-11-03,Hawks,,Thabo Sefolosha,placed on IL with ankle injury,Thabo Sefolosha,2015-16,ankle injury,foot,1
623,21336.0,2015-11-03,Heat,,Amar'e Stoudemire,placed on IL with rehab of knee,Amar'e Stoudemire,2015-16,rehab of knee,knee,2
624,21347.0,2015-11-04,Bucks,,John Henson,placed on IL with sore left Achilles,John Henson,2015-16,sore left Achilles,foot,2
625,21356.0,2015-11-04,Knicks,,Arron Afflalo,placed on IL with strained left hamstring,Arron Afflalo,2015-16,strained left hamstring,upper leg,7
626,21351.0,2015-11-04,Celtics,,Marcus Smart,placed on IL with sprained left toe,Marcus Smart,2015-16,sprained left toe,foot,7
627,21348.0,2015-11-04,Bucks,,O.J. Mayo,placed on IL with strained right hamstring,O.J. Mayo,2015-16,strained right hamstring,upper leg,15
628,21362.0,2015-11-05,Heat,,Mario Chalmers,placed on IL with knee injury,Mario Chalmers,2015-16,knee injury,knee,1
629,21360.0,2015-11-05,Grizzlies,,Jordan Adams,placed on IL with right knee injury,Jordan Adams,2015-16,right knee injury,knee,51
630,21376.0,2015-11-06,Rockets,,Patrick Beverley,placed on IL with concussion,Patrick Beverley,2015-16,concussion,head and neck,5
631,21373.0,2015-11-06,Magic,,Nikola Vucevic,placed on IL with bone bruise in right knee,Nikola Vucevic,2015-16,bone bruise in right knee,knee,5
632,21366.0,2015-11-06,Bucks,,Michael Carter-Williams,placed on IL with strained left ankle,Michael Carter-Williams,2015-16,strained left ankle,foot,8
633,21369.0,2015-11-06,Hawks,,Thabo Sefolosha,placed on IL with ankle injury,Thabo Sefolosha,2015-16,ankle injury,foot,1
634,21378.0,2015-11-07,Hawks,,Tiago Splitter,placed on IL with calf injury,Tiago Splitter,2015-16,calf injury,lower leg,2
635,21387.0,2015-11-08,Raptors,,DeMarre Carroll,placed on IL with sore right heel,DeMarre Carroll,2015-16,sore right heel,foot,5
636,21391.0,2015-11-09,Kings,,Seth Curry,placed on IL with sprained right ankle,Seth Curry,2015-16,sprained right ankle,foot,4
637,21398.0,2015-11-10,Lakers,,Kobe Bryant,placed on IL for rest / sore back,Kobe Bryant,2015-16,L for rest / sore back,back,3
638,21402.0,2015-11-10,Raptors,,Terrence Ross,placed on IL with left thumb injury,Terrence Ross,2015-16,left thumb injury,hand,5
639,21408.0,2015-11-11,Celtics,,Avery Bradley,placed on IL with leg injury,Avery Bradley,2015-16,leg injury,upper leg,2
640,21414.0,2015-11-11,Mavericks,,Chandler Parsons,placed on IL with rehab of knee / rest,Chandler Parsons,2015-16,rehab of knee ,knee,2
641,21423.0,2015-11-12,Jazz,,Rudy Gobert,placed on IL with sprained left ankle,Rudy Gobert,2015-16,sprained left ankle,foot,1
642,21425.0,2015-11-12,Timberwolves,,Ricky Rubio,placed on IL with hamstring injury,Ricky Rubio,2015-16,hamstring injury,upper leg,5
643,21443.0,2015-11-13,Magic,,Victor Oladipo,placed on IL with concussion,Victor Oladipo,2015-16,concussion,head and neck,5
644,21438.0,2015-11-13,Jazz,,Rodney Hood,placed on IL with sore right foot,Rodney Hood,2015-16,sore right foot,foot,2
645,21436.0,2015-11-13,Hornets,,Cody Zeller,placed on IL with ankle injury,Cody Zeller,2015-16,ankle injury,foot,2
646,21448.0,2015-11-13,Rockets,,Sam Dekker,placed on IL with sore back,Sam Dekker,2015-16,sore back,back,1
647,21449.0,2015-11-13,Thunder,,Kevin Durant,placed on IL with strained left hamstring,Kevin Durant,2015-16,strained left hamstring,upper leg,10
648,21428.0,2015-11-13,Blazers,,Meyers Leonard,placed on IL with dislocated left shoulder,Meyers Leonard,2015-16,dislocated left shoulder,upper body,14
649,21459.0,2015-11-14,Spurs,,Manu Ginobili,placed on IL with strained abductor  / adductor ,Manu Ginobili,2015-16,strained abductor  ,upper leg,2
650,21462.0,2015-11-14,Suns,,Ronnie Price,placed on IL with concussion,Ronnie Price,2015-16,concussion,head and neck,4
651,21457.0,2015-11-14,Rockets,,Patrick Beverley,placed on IL with ankle injury,Patrick Beverley,2015-16,ankle injury,foot,11
652,21455.0,2015-11-14,Mavericks,,Chandler Parsons,placed on IL for rest / knee injury,Chandler Parsons,2015-16,L for rest / knee injury,knee,2
653,21453.0,2015-11-14,Bucks,,Tyler Ennis,placed on IL recovering from surgery on right shoulder,Tyler Ennis,2015-16,L recovering from surgery on right shoulder,upper body,3
654,21467.0,2015-11-15,Hawks,,Jeff Teague,placed on IL with sore left ankle,Jeff Teague,2015-16,sore left ankle,foot,6
655,21468.0,2015-11-15,Hornets,,P.J. Hairston,placed on IL with bruised right quadricep,P.J. Hairston,2015-16,bruised right quadricep,upper leg,8
656,21475.0,2015-11-16,Lakers,,Kobe Bryant,placed on IL for rest / back injury,Kobe Bryant,2015-16,L for rest / back injury,back,4
657,21479.0,2015-11-16,Rockets,,Sam Dekker,placed on IL with sore back,Sam Dekker,2015-16,sore back,back,80
658,21494.0,2015-11-17,Warriors,,Shaun Livingston,placed on IL with hip injury,Shaun Livingston,2015-16,hip injury,core and hip,3
659,21487.0,2015-11-17,Bucks,,Jabari Parker,placed on IL with sprained right foot,Jabari Parker,2015-16,sprained right foot,foot,2
660,21489.0,2015-11-17,Hawks,,Kent Bazemore,placed on IL with sprained ankle,Kent Bazemore,2015-16,sprained ankle,foot,10
661,21496.0,2015-11-18,Bulls,,Derrick Rose,placed on IL with sore left ankle,Derrick Rose,2015-16,sore left ankle,foot,6
662,21505.0,2015-11-18,Spurs,,Manu Ginobili,placed on IL with hip injury,Manu Ginobili,2015-16,hip injury,core and hip,3
663,21539.0,2015-11-21,Spurs,,LaMarcus Aldridge,placed on IL with sprained left ankle,LaMarcus Aldridge,2015-16,sprained left ankle,foot,4
664,21536.0,2015-11-21,Kings,,Rudy Gay,placed on IL with shoulder injury,Rudy Gay,2015-16,shoulder injury,upper body,2
665,21547.0,2015-11-22,Nuggets,,Joffrey Lauvergne,placed on IL with strained lower back,Joffrey Lauvergne,2015-16,strained lower back,back,5
666,21542.0,2015-11-22,Celtics,,Marcus Smart,placed on IL with left knee injury,Marcus Smart,2015-16,left knee injury,knee,35
667,21548.0,2015-11-22,Raptors,,Jonas Valanciunas,placed on IL with fractured left hand,Jonas Valanciunas,2015-16,fractured left hand,hand,36
668,21558.0,2015-11-23,Suns,,Eric Bledsoe,placed on IL with sore left knee,Eric Bledsoe,2015-16,sore left knee,knee,2
669,21551.0,2015-11-23,Hornets,,Troy Daniels,placed on IL with hamstring injury,Troy Daniels,2015-16,hamstring injury,upper leg,2
670,21565.0,2015-11-24,Hawks,,Tiago Splitter,placed on IL with sore right hip,Tiago Splitter,2015-16,sore right hip,core and hip,10
671,21573.0,2015-11-25,Kings,,Caron Butler,placed on IL with ankle injury,Caron Butler,2015-16,ankle injury,foot,8
672,21589.0,2015-11-27,Nuggets,,Kenneth Faried,placed on IL with sprained left ankle,Kenneth Faried,2015-16,sprained left ankle,foot,1
673,21585.0,2015-11-27,Hawks,,Thabo Sefolosha,placed on IL with ankle injury,Thabo Sefolosha,2015-16,ankle injury,foot,1
674,21616.0,2015-11-28,Wizards,,Nene,placed on IL with strained left calf,Nene,2015-16,strained left calf,lower leg,39
675,21597.0,2015-11-28,Blazers,,Chris Kaman,placed on IL with ankle injury,Chris Kaman,2015-16,ankle injury,foot,5
676,21601.0,2015-11-28,Kings,,DeMarcus Cousins,placed on IL with strained lower back,DeMarcus Cousins,2015-16,strained lower back,back,2
677,21603.0,2015-11-28,Mavericks,,J.J. Barea,placed on IL with sprained right ankle,J.J. Barea,2015-16,sprained right ankle,foot,11
678,21614.0,2015-11-28,Warriors,,Harrison Barnes,placed on IL with sprained left ankle,Harrison Barnes,2015-16,sprained left ankle,foot,37
679,21621.0,2015-11-29,Nets,,Willie Reed,placed on IL recovering from surgery on right thumb to repair torn ligament,Willie Reed,2015-16,L recovering from surgery on right thumb to repair torn ligament,hand,2
680,21617.0,2015-11-29,Bucks,,Greivis Vasquez,placed on IL with sore right ankle,Greivis Vasquez,2015-16,sore right ankle,foot,122
681,21626.0,2015-11-29,Timberwolves,,Ricky Rubio,placed on IL with ankle injury,Ricky Rubio,2015-16,ankle injury,foot,2
682,21624.0,2015-11-29,Suns,,Tyson Chandler,placed on IL with strained right hamstring,Tyson Chandler,2015-16,strained right hamstring,upper leg,14
683,21642.0,2015-12-01,Nets,,Andrea Bargnani,placed on IL with sore hamstring,Andrea Bargnani,2015-16,sore hamstring,upper leg,9
684,21656.0,2015-12-02,Suns,,Markieff Morris,placed on IL with bruised left knee,Markieff Morris,2015-16,bruised left knee,knee,2
685,21653.0,2015-12-02,Raptors,,James Johnson,placed on IL with sore left Achilles,James Johnson,2015-16,sore left Achilles,foot,1
686,21647.0,2015-12-02,Clippers,,Chris Paul,placed on IL with inflamed rib cartilage,Chris Paul,2015-16,inflamed rib cartilage,core and hip,5
687,21648.0,2015-12-02,Hornets,,Al Jefferson,placed on IL with strained left calf,Al Jefferson,2015-16,strained left calf,lower leg,14
688,21677.0,2015-12-05,Bucks,,Jerryd Bayless,placed on IL with ankle injury,Jerryd Bayless,2015-16,ankle injury,foot,23
689,21679.0,2015-12-05,Heat,,Luol Deng,placed on IL with hamstring injury ,Luol Deng,2015-16,hamstring injury ,upper leg,4
690,21680.0,2015-12-05,Kings,,Willie Cauley-Stein,placed on IL with dislocated right index finger,Willie Cauley-Stein,2015-16,dislocated right index finger,hand,30
691,21691.0,2015-12-07,Mavericks,,Devin Harris,placed on IL with sore ribs,Devin Harris,2015-16,sore ribs,core and hip,2
692,21694.0,2015-12-07,Raptors,,Lucas Nogueira,placed on IL with ankle injury,Lucas Nogueira,2015-16,ankle injury,foot,2
693,21693.0,2015-12-07,Raptors,,DeMarre Carroll,placed on IL with bruised right knee,DeMarre Carroll,2015-16,bruised right knee,knee,6
694,21719.0,2015-12-10,Nets,,Rondae Hollis-Jefferson,placed on IL recovering from surgery on right ankle to repair fractured bone,Rondae Hollis-Jefferson,2015-16,L recovering from surgery on right ankle to repair fractured bone,foot,103
695,21715.0,2015-12-10,Hawks,,Mike Scott,placed on IL with sore knee,Mike Scott,2015-16,sore knee,knee,4
696,21735.0,2015-12-14,Nuggets,,Emmanuel Mudiay,placed on IL with sprained right ankle,Emmanuel Mudiay,2015-16,sprained right ankle,foot,27
697,21745.0,2015-12-16,Jazz,,Rudy Gobert,placed on IL with sprained MCL in left knee,Rudy Gobert,2015-16,sprained MCL in left knee,knee,24
698,21746.0,2015-12-16,Mavericks,,John Jenkins,placed on IL with concussion,John Jenkins,2015-16,concussion,head and neck,2
699,21752.0,2015-12-17,Cavaliers,,Iman Shumpert,placed on IL with strained right groin,Iman Shumpert,2015-16,strained right groin,upper leg,3
700,21760.0,2015-12-18,Heat,,Tyler Johnson,placed on IL with shoulder injury,Tyler Johnson,2015-16,shoulder injury,upper body,10
701,21776.0,2015-12-20,Cavaliers,,Mo Williams,placed on IL with sprained right thumb,Mo Williams,2015-16,sprained right thumb,hand,3
702,21778.0,2015-12-20,Pelicans,,Alexis Ajinca,placed on IL with calf injury,Alexis Ajinca,2015-16,calf injury,lower leg,8
703,21780.0,2015-12-20,Raptors,,DeMarre Carroll,placed on IL with bruised right knee,DeMarre Carroll,2015-16,bruised right knee,knee,6
704,21783.0,2015-12-21,Blazers,,C.J. McCollum,placed on IL with sore/sprained ankles,C.J. McCollum,2015-16,sore,foot,2
705,21784.0,2015-12-21,Blazers,,Damian Lillard,placed on IL with sore left plantar fascia,Damian Lillard,2015-16,sore left plantar fascia,foot,14
706,21791.0,2015-12-21,Knicks,,Kyle O'Quinn,placed on IL with sprained right ankle,Kyle O'Quinn,2015-16,sprained right ankle,foot,5
707,21789.0,2015-12-21,Celtics,,Amir Johnson,placed on IL with foot injury,Amir Johnson,2015-16,foot injury,foot,5
708,21798.0,2015-12-22,Nuggets,,Danilo Gallinari,placed on IL with sprained left ankle,Danilo Gallinari,2015-16,sprained left ankle,foot,11
709,21796.0,2015-12-22,Mavericks,,Devin Harris,placed on IL with strained right hamstring,Devin Harris,2015-16,strained right hamstring,upper leg,4
710,21795.0,2015-12-22,Heat,,Goran Dragic,placed on IL with sore left calf  / wrist injury ,Goran Dragic,2015-16,sore left calf  ,lower leg,3
711,21810.0,2015-12-23,Mavericks,,Deron Williams,placed on IL with strained left hamstring,Deron Williams,2015-16,strained left hamstring,upper leg,3
712,21816.0,2015-12-25,Bulls,,Joakim Noah,placed on IL with sprained left shoulder,Joakim Noah,2015-16,sprained left shoulder,upper body,17
713,21821.0,2015-12-25,Lakers,,Ryan Kelly,placed on IL with neck injury,Ryan Kelly,2015-16,neck injury,head and neck,2
714,21827.0,2015-12-26,Celtics,,David Lee,placed on IL with sore lower back,David Lee,2015-16,sore lower back,back,4
715,21829.0,2015-12-26,Clippers,,Blake Griffin,placed on IL with torn left quadriceps tendon,Blake Griffin,2015-16,torn left quadriceps tendon,upper leg,92
716,21837.0,2015-12-26,Spurs,,Tim Duncan,placed on IL with right knee injury,Tim Duncan,2015-16,right knee injury,knee,7
717,21846.0,2015-12-27,Blazers,,Ed Davis,placed on IL with ankle injury,Ed Davis,2015-16,ankle injury,foot,3
718,21852.0,2015-12-27,Knicks,,Lou Amundson,placed on IL with back spasms,Lou Amundson,2015-16,back spasms,back,9
719,21875.0,2015-12-28,Suns,,Eric Bledsoe,placed on IL with sprained left knee (out for season),Eric Bledsoe,2015-16,sprained left knee ,knee,278
720,21860.0,2015-12-28,Hawks,,Tiago Splitter,placed on IL with strained calf,Tiago Splitter,2015-16,strained calf,lower leg,10
721,21856.0,2015-12-28,Bucks,,Damien Inglis,placed on IL with sore ankle,Damien Inglis,2015-16,sore ankle,foot,8
722,21868.0,2015-12-28,Mavericks,,Deron Williams,placed on IL with strained left hamstring,Deron Williams,2015-16,strained left hamstring,upper leg,4
723,21866.0,2015-12-28,Jazz,,Alec Burks,placed on IL with fractured fibula in left leg,Alec Burks,2015-16,fractured fibula in left leg,lower leg,102
724,21883.0,2015-12-30,Suns,,Ronnie Price,placed on IL with toe injury,Ronnie Price,2015-16,toe injury,foot,3
725,21884.0,2015-12-31,Pacers,,Ian Mahinmi,placed on IL with knee injury,Ian Mahinmi,2015-16,knee injury,knee,2
726,21891.0,2016-01-01,Hornets,,Al Jefferson,placed on IL recovering from surgery on right knee to repair torn lateral meniscus,Al Jefferson,2015-16,L recovering from surgery on right knee to repair torn lateral meniscus,knee,49
727,21892.0,2016-01-01,Knicks,,Cleanthony Early,placed on IL with knee injury ,Cleanthony Early,2015-16,knee injury ,knee,79
728,21893.0,2016-01-01,Lakers,,Kobe Bryant,placed on IL with sore right shoulder,Kobe Bryant,2015-16,sore right shoulder,upper body,6
729,21915.0,2016-01-02,Warriors,,Leandro Barbosa,placed on IL with sprained left shoulder,Leandro Barbosa,2015-16,sprained left shoulder,upper body,11
730,21904.0,2016-01-02,Mavericks,,Devin Harris,placed on IL with strained back,Devin Harris,2015-16,strained back,back,3
731,21929.0,2016-01-04,Raptors,,DeMarre Carroll,placed on IL with sore right knee,DeMarre Carroll,2015-16,sore right knee,knee,94
732,21922.0,2016-01-04,Celtics,,Avery Bradley,placed on IL with sore left hip,Avery Bradley,2015-16,sore left hip,core and hip,6
733,21923.0,2016-01-04,Heat,,Hassan Whiteside,placed on IL with sore right knee,Hassan Whiteside,2015-16,sore right knee,knee,2
734,21928.0,2016-01-04,Nets,,Jarrett Jack,placed on IL with torn ACL in right knee (out for season),Jarrett Jack,2015-16,torn ACL in right knee ,knee,271
735,21933.0,2016-01-04,Thunder,,Kevin Durant,placed on IL with sprained right big toe,Kevin Durant,2015-16,sprained right big toe,foot,2
736,21932.0,2016-01-04,Spurs,,Tony Parker,placed on IL with sore right hip,Tony Parker,2015-16,sore right hip,core and hip,4
737,21937.0,2016-01-05,Bucks,,Jerryd Bayless,placed on IL with sprained ankle,Jerryd Bayless,2015-16,sprained ankle,foot,10
738,21960.0,2016-01-06,Wizards,,Kris Humphries,placed on IL with sore right knee,Kris Humphries,2015-16,sore right knee,knee,34
739,21984.0,2016-01-08,Suns,,Ronnie Price,placed on IL with toe injury,Ronnie Price,2015-16,toe injury,foot,42
